Datetime (he),PV Gen (kW/rated kW)/1,PV Gen (kW/rated kW)/2,System Load (kW),Site Load (kW),Site Load (kW)/1,FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,LF Price ($/kW)
5/29/2017 11:00,1,0.271450117,8082.578626,808.2578626,808.2578626,0.01,9.70505,9.70505,9.70505,5574,0,0,0,10,1900,-1900,9000,0,161.6515725,,,,,,,0
5/29/2017 12:00,1,0.941916397,7293.637161,729.3637161,729.3637161,0.01,13.42654,13.42654,13.42654,6064,0,0,0,10,1900,-1900,9000,0,145.8727432,,,,,,,0
5/29/2017 13:00,1,0.174928139,8363.253202,836.3253202,836.3253202,0.01,16.83121,16.83121,16.83121,6309,0,0,0,10,1900,-1900,9000,0,167.265064,,,,,,,0
5/29/2017 14:00,1,0.125065432,6742.779801,674.2779801,674.2779801,0.01,22.17451,22.17451,22.17451,7519,0,0,0,10,1900,-1900,9000,0,134.855596,,,,,,,0
5/29/2017 15:00,0.90939,0.297063121,7909.204863,790.9204863,790.9204863,0.01,27.25252,27.25252,27.25252,7699,0,0,0,10,1900,-1900,9000,0,158.1840973,,,,,,,0
5/29/2017 16:00,0.720475,0.214682321,7361.706165,736.1706165,736.1706165,0.01,31.31293,31.31293,31.31293,8270,0,0,0,10,1900,-1900,9000,0,147.2341233,,,,,,,0
5/29/2017 17:00,0.4730465,0.265736764,8875.693985,887.5693985,887.5693985,0.01,34.42143,34.42143,34.42143,8880,0,0,0,10,1900,-1900,9000,0,177.5138797,,,,,,,0
5/29/2017 18:00,0.200217,0.006067229,7695.802253,769.5802253,769.5802253,0.01,45.87675,45.87675,45.87675,9155,0,0,0,10,1900,-1900,9000,0,153.9160451,,,,,,,0
5/29/2017 19:00,0.03022995,0.012010164,7797.845091,779.7845091,779.7845091,0.01,55.49253,55.49253,55.49253,9007,0,0,0,10,1900,-1900,9000,0,155.9569018,,,,,,,0
5/29/2017 20:00,0,0,6184.049952,618.4049952,618.4049952,0.01,54.29379,54.29379,54.29379,8561,0,0,0,0,1900,-1900,9000,0,123.680999,,,,,,,0
5/29/2017 21:00,0,0,3392.411088,339.2411088,339.2411088,0.01,43.93072,43.93072,43.93072,8346,0,0,0,0,1900,-1900,9000,0,67.84822176,,,,,,,0
5/29/2017 22:00,0,0,2745.951374,274.5951374,274.5951374,0.01,33.66149,33.66149,33.66149,7645,0,0,0,0,1900,-1900,9000,0,54.91902748,,,,,,,0
5/29/2017 23:00,0,0,3758.178963,375.8178963,375.8178963,0.01,27.27639,27.27639,27.27639,6681,0,0,0,0,1900,-1900,9000,0,75.16357926,,,,,,,0
5/30/2017 0:00,0,0,2379.285435,237.9285435,237.9285435,0.01,18.4437,18.4437,18.4437,5587,0,0,0,0,1900,-1900,9000,0,47.5857087,,,,,,,0
5/30/2017 1:00,0,0,2877.697174,287.7697174,287.7697174,0.01,16.58273,16.58273,16.58273,5051,0,0,0,0,1900,-1900,9000,0,57.55394348,,,,,,,0
5/30/2017 2:00,0,0,2877.697174,287.7697174,287.7697174,0.01,15.32454,15.32454,15.32454,4540,0,0,0,0,1900,-1900,9000,0,57.55394348,,,,,,,0
5/30/2017 3:00,0,0,2877.697175,287.7697175,287.7697175,0.01,15.27084,15.27084,15.27084,4540,0,0,0,0,1900,-1900,9000,0,57.5539435,,,,,,,0
5/30/2017 4:00,0,0,2999.919154,299.9919154,299.9919154,0.01,19.33348,19.33348,19.33348,4540,0,0,0,0,1900,-1900,9000,0,59.99838308,,,,,,,0
5/30/2017 5:00,0,0,3237.270241,323.7270241,323.7270241,0.01,30.03891,30.03891,30.03891,4405,0,0,0,0,1900,-1900,9000,0,64.74540482,,,,,,,0
5/30/2017 6:00,0.02427065,0.022845899,9806.6131,980.66131,980.66131,0.01,35.0452,35.0452,35.0452,4329,0,0,0,10,1900,-1900,9000,0,196.132262,,,,,,,0
5/30/2017 7:00,0.1669705,0.150203003,10778.44732,1077.844732,1077.844732,0.01,30.11358,30.11358,30.11358,4947,0,0,0,10,1900,-1900,9000,0,215.5689464,,,,,,,0
5/30/2017 8:00,0.4461715,0.219123816,16133.85466,1613.385466,1613.385466,0.01,24.83933,24.83933,24.83933,5428,0,0,0,10,1900,-1900,9000,0,322.6770932,,,,,,,0
5/30/2017 9:00,0.69598,0.267108543,15706.14324,1570.614324,1570.614324,0.01,25.6482,25.6482,25.6482,5529,0,0,0,10,1900,-1900,9000,0,314.1228648,,,,,,,0
5/30/2017 10:00,0.850645,0.072148895,15247.1846,1524.71846,1524.71846,0.01,25.89845,25.89845,25.89845,5752,0,0,0,10,1900,-1900,9000,0,304.943692,,,,,,,0
5/30/2017 11:00,0.99325,0.859854512,15297.84556,1529.784556,1529.784556,0.01,25.64841,25.64841,25.64841,6200,0,0,0,10,1900,-1900,9000,0,305.9569112,,,,,,,0
5/30/2017 12:00,1,0.625885076,14809.95281,1480.995281,1480.995281,0.01,26.57326,26.57326,26.57326,6833,0,0,0,10,1900,-1900,9000,0,296.1990562,,,,,,,0
5/30/2017 13:00,1,0.866666732,15400.86842,1540.086842,1540.086842,0.01,28.78302,28.78302,28.78302,7078,0,0,0,10,1900,-1900,9000,0,308.0173684,,,,,,,0
5/30/2017 14:00,0.990825,0.828526511,15405.08648,1540.508648,1540.508648,0.01,29.6347,29.6347,29.6347,8254,0,0,0,10,1900,-1900,9000,0,308.1017296,,,,,,,0
5/30/2017 15:00,0.897795,0.405553072,15344.56706,1534.456706,1534.456706,0.01,29.85694,29.85694,29.85694,8138,0,0,0,10,1900,-1900,9000,0,306.8913412,,,,,,,0
5/30/2017 16:00,0.719525,0.683791121,15914.76137,1591.476137,1591.476137,0.01,30.76572,30.76572,30.76572,9227,0,0,0,10,1900,-1900,9000,0,318.2952274,,,,,,,0
5/30/2017 17:00,0.431094,0.409260357,14768.5031,1476.85031,1476.85031,0.01,38.05419,38.05419,38.05419,9029,0,0,0,10,1900,-1900,9000,0,295.370062,,,,,,,0
5/30/2017 18:00,0.197524,0.163362276,12653.59094,1265.359094,1265.359094,0.01,46.98322,46.98322,46.98322,8788,0,0,0,10,1900,-1900,9000,0,253.0718188,,,,,,,0
5/30/2017 19:00,0.03578865,0.005346991,12405.14312,1240.514312,1240.514312,0.01,60.48242,60.48242,60.48242,7867,0,0,0,10,1900,-1900,9000,0,248.1028624,,,,,,,0
5/30/2017 20:00,0,0,11350.74946,1135.074946,1135.074946,0.01,56,56,56,7156,0,0,0,0,1900,-1900,9000,0,227.0149892,,,,,,,0
5/30/2017 21:00,0,0,11219.56549,1121.956549,1121.956549,0.01,43.78074,43.78074,43.78074,6583,0,0,0,0,1900,-1900,9000,0,224.3913098,,,,,,,0
5/30/2017 22:00,0,0,5258.448758,525.8448758,525.8448758,0.01,33.64693,33.64693,33.64693,6132,0,0,0,0,1900,-1900,9000,0,105.1689752,,,,,,,0
5/30/2017 23:00,0,0,7296.020272,729.6020272,729.6020272,0.01,30.99891,30.99891,30.99891,5262,0,0,0,0,1900,-1900,9000,0,145.9204054,,,,,,,0
5/31/2017 0:00,0,0,6115.893632,611.5893632,611.5893632,0.01,18.8554,18.8554,18.8554,4643,0,0,0,0,1900,-1900,9000,0,122.3178726,,,,,,,0
5/31/2017 1:00,0,0,4201.264564,420.1264564,420.1264564,0.01,17.07291,17.07291,17.07291,4495,0,0,0,0,1900,-1900,9000,0,84.02529128,,,,,,,0
5/31/2017 2:00,0,0,2877.697141,287.7697141,287.7697141,0.01,12.0402,12.0402,12.0402,4495,0,0,0,0,1900,-1900,9000,0,57.55394282,,,,,,,0
5/31/2017 3:00,0,0,4232.559392,423.2559392,423.2559392,0.01,13.48688,13.48688,13.48688,4129,0,0,0,0,1900,-1900,9000,0,84.65118784,,,,,,,0
5/31/2017 4:00,0,0,2999.91912,299.991912,299.991912,0.01,17.23787,17.23787,17.23787,4129,0,0,0,0,1900,-1900,9000,0,59.9983824,,,,,,,0
5/31/2017 5:00,0,0,4948.594293,494.8594293,494.8594293,0.01,28.5344,28.5344,28.5344,4129,0,0,0,0,1900,-1900,9000,0,98.97188586,,,,,,,0
5/31/2017 6:00,0.0250316,0.002670701,9994.686647,999.4686647,999.4686647,0.01,35.49906,35.49906,35.49906,4118,0,0,0,10,1900,-1900,9000,0,199.8937329,,,,,,,0
5/31/2017 7:00,0.163852,0.073864783,10768.22377,1076.822377,1076.822377,0.01,32.70231,32.70231,32.70231,4275,0,0,0,10,1900,-1900,9000,0,215.3644754,,,,,,,0
5/31/2017 8:00,0.4344825,0.263191137,16088.77274,1608.877274,1608.877274,0.01,26.83631,26.83631,26.83631,4469,0,0,0,10,1900,-1900,9000,0,321.7754548,,,,,,,0
5/31/2017 9:00,0.67135,0.37460479,15721.77813,1572.177813,1572.177813,0.01,21.98207,21.98207,21.98207,4573,0,0,0,10,1900,-1900,9000,0,314.4355626,,,,,,,0
5/31/2017 10:00,0.81803,0.396083192,15277.92209,1527.792209,1527.792209,0.01,28.29863,28.29863,28.29863,5371,0,0,0,10,1900,-1900,9000,0,305.5584418,,,,,,,0
5/31/2017 11:00,0.92325,0.060681157,15352.95844,1535.295844,1535.295844,0.01,25.46753,25.46753,25.46753,5002,0,0,0,10,1900,-1900,9000,0,307.0591688,,,,,,,0
5/31/2017 12:00,1,0.669493601,14868.07738,1486.807738,1486.807738,0.01,23.88499,23.88499,23.88499,5194,0,0,0,10,1900,-1900,9000,0,297.3615476,,,,,,,0
5/31/2017 13:00,1,0.398640132,15552.60126,1555.260126,1555.260126,0.01,23.51,23.51,23.51,5211,0,0,0,10,1900,-1900,9000,0,311.0520252,,,,,,,0
5/31/2017 14:00,0.98736,0.947075164,15563.93412,1556.393412,1556.393412,0.01,25.51,25.51,25.51,5172,0,0,0,10,1900,-1900,9000,0,311.2786824,,,,,,,0
5/31/2017 15:00,0.876095,0.759805646,15449.19429,1544.919429,1544.919429,0.01,25.53541,25.53541,25.53541,5495,0,0,0,10,1900,-1900,9000,0,308.9838858,,,,,,,0
5/31/2017 16:00,0.704705,0.007247078,15924.22568,1592.422568,1592.422568,0.01,28.92359,28.92359,28.92359,5446,0,0,0,10,1900,-1900,9000,0,318.4845136,,,,,,,0
5/31/2017 17:00,0.468875,0.279386048,14717.49922,1471.749922,1471.749922,0.01,32.62225,32.62225,32.62225,5590,0,0,0,10,1900,-1900,9000,0,294.3499844,,,,,,,0
5/31/2017 18:00,0.2057575,0.198304615,12651.29463,1265.129463,1265.129463,0.01,39.0655,39.0655,39.0655,5528,0,0,0,10,1900,-1900,9000,0,253.0258926,,,,,,,0
5/31/2017 19:00,0.03458065,0.005364558,12404.77668,1240.477668,1240.477668,0.01,49.64447,49.64447,49.64447,5272,0,0,0,10,1900,-1900,9000,0,248.0955336,,,,,,,0
5/31/2017 20:00,0,0,11348.7712,1134.87712,1134.87712,0.01,53.63592,53.63592,53.63592,4889,0,0,0,0,1900,-1900,9000,0,226.975424,,,,,,,0
5/31/2017 21:00,0,0,11218.58109,1121.858109,1121.858109,0.01,42.28957,42.28957,42.28957,4967,0,0,0,0,1900,-1900,9000,0,224.3716218,,,,,,,0
5/31/2017 22:00,0,0,3493.566711,349.3566711,349.3566711,0.01,31.14128,31.14128,31.14128,4933,0,0,0,0,1900,-1900,9000,0,69.87133422,,,,,,,0
5/31/2017 23:00,0,0,2999.919119,299.9919119,299.9919119,0.01,27.27102,27.27102,27.27102,5082,0,0,0,0,1900,-1900,9000,0,59.99838238,,,,,,,0
6/1/2017 0:00,0,0,4551.513006,455.1513006,455.1513006,0.01,20.55947,20.55947,20.55947,4623,0,0,0,0,1900,-1900,9000,0,91.03026012,,,,,,,0
6/1/2017 1:00,0,0,2877.697107,287.7697107,287.7697107,0.01,18.10518,18.10518,18.10518,4623,0,0,0,0,1900,-1900,9000,0,57.55394214,,,,,,,0
6/1/2017 2:00,0,0,2877.697108,287.7697108,287.7697108,0.01,14.76469,14.76469,14.76469,4114,0,0,0,0,1900,-1900,9000,0,57.55394216,,,,,,,0
6/1/2017 3:00,0,0,2877.697108,287.7697108,287.7697108,0.01,14.85466,14.85466,14.85466,4114,0,0,0,0,1900,-1900,9000,0,57.55394216,,,,,,,0
6/1/2017 4:00,0,0,2999.919086,299.9919086,299.9919086,0.01,19.27629,19.27629,19.27629,4114,0,0,0,0,1900,-1900,9000,0,59.99838172,,,,,,,0
6/1/2017 5:00,0,0,3237.270119,323.7270119,323.7270119,0.01,32.93733,32.93733,32.93733,4114,0,0,0,0,1900,-1900,9000,0,64.74540238,,,,,,,0
6/1/2017 6:00,0.02494675,0.015191517,9004.362638,900.4362638,900.4362638,0.01,38.04365,38.04365,38.04365,4114,0,0,0,10,1900,-1900,9000,0,180.0872528,,,,,,,0
